the_geom_x,the_geom_webmercator_x,objectid_x,dc_key_x,location,point_x_x,point_y_x,lat_x,lng_x,the_geom_y,the_geom_webmercator_y,objectid_y,dc_key_y,point_x_y,point_y_y,lat_y,lng_y
0101000020E61000000F99343E7ACA52C015F2730928FE4340,0101000020110F0000359D128314EB5FC18957215EDA8D5241,16861171,202422091536.0,1800 BLOCK W DIAMOND ST,-75.16371112,39.98559683,39.98559683,-75.16371112,0101000020E61000000F99343E7ACA52C015F2730928FE4340,0101000020110F0000359D128314EB5FC18957215EDA8D5241,24715516,202422091536.0,-75.16371112,39.98559683,39.98559683,-75.16371112
0101000020E61000000F99343E7ACA52C015F2730928FE4340,0101000020110F0000359D128314EB5FC18957215EDA8D5241,16861171,202422091536.0,1800 BLOCK W DIAMOND ST,-75.16371112,39.98559683,39.98559683,-75.16371112,0101000020E61000000F99343E7ACA52C015F2730928FE4340,0101000020110F0000359D128314EB5FC18957215EDA8D5241,24715517,202422091536.0,-75.16371112,39.98559683,39.98559683,-75.16371112
0101000020E610000048C02A0FB9C952C0F3E1DDBAB0004440,0101000020110F00003C9AB65ECCE95FC1F6C4DB83A9905241,16862038,202425004804.0,3400 BLOCK N BROAD ST,-75.15192012,40.00539337,40.00539337,-75.15192012,0101000020E6100000E72219CDA5C952C03D9B559FAB004440,0101000020110F0000FECC7EA8ABE95FC11D631BDAA3905241,24634393,202525002915.0,-75.1507447,40.0052375,40.0052375,-75.1507447
0101000020E610000048C02A0FB9C952C0F3E1DDBAB0004440,0101000020110F00003C9AB65ECCE95FC1F6C4DB83A9905241,16862038,202425004804.0,3400 BLOCK N BROAD ST,-75.15192012,40.00539337,40.00539337,-75.15192012,0101000020E6100000E72219CDA5C952C03D9B559FAB004440,0101000020110F0000FECC7EA8ABE95FC11D631BDAA3905241,24516192,202525002482.0,-75.1507447,40.0052375,40.0052375,-75.1507447
0101000020E610000048C02A0FB9C952C0F3E1DDBAB0004440,0101000020110F00003C9AB65ECCE95FC1F6C4DB83A9905241,16862038,202425004804.0,3400 BLOCK N BROAD ST,-75.15192012,40.00539337,40.00539337,-75.15192012,0101000020E6100000E72219CDA5C952C03D9B559FAB004440,0101000020110F0000FECC7EA8ABE95FC11D631BDAA3905241,24612453,202525002213.0,-75.1507447,40.0052375,40.0052375,-75.1507447
0101000020E6100000090BBCCD7AC752C0C0EEF0AEE5FF4340,0101000020110F0000C01F66F0FCE55FC194B3AB64C88F5241,16862051,202024040642.0,700 BLOCK E CORNWALL ST,-75.11687034,39.99919688,39.99919688,-75.11687034,0101000020E6100000F350C2E970C752C0C148BB13E4FF4340,0101000020110F0000DE709523ECE55FC11C77C69CC68F5241,24357424,202525001438.0,-75.11626667,39.99914786,39.99914786,-75.11626667
0101000020E6100000628DAB7800CA52C092EDB6EA3EFE4340,0101000020110F00008E9DAFAB45EA5FC18CB6A3BAF38D5241,16862055,202222031666.0,2200 BLOCK N BROAD ST,-75.15627877,39.98629507,39.98629507,-75.15627877,0101000020E610000000A96EAA05CA52C0FF62111E48FE4340,0101000020110F0000E1B96B7E4EEA5FC16FF275EDFD8D5241,24412356,202522000532.0,-75.15659581,39.98657585,39.98657585,-75.15659581
0101000020E6100000628DAB7800CA52C092EDB6EA3EFE4340,0101000020110F00008E9DAFAB45EA5FC18CB6A3BAF38D5241,16862055,202222031666.0,2200 BLOCK N BROAD ST,-75.15627877,39.98629507,39.98629507,-75.15627877,0101000020E6100000D235936FF6C952C06A79712448FE4340,0101000020110F0000C7C8D19F34EA5FC1100F87F4FD8D5241,24535691,202522003268.0,-75.15566625,39.98657661,39.98657661,-75.15566625
0101000020E6100000628DAB7800CA52C092EDB6EA3EFE4340,0101000020110F00008E9DAFAB45EA5FC18CB6A3BAF38D5241,16862055,202222031666.0,2200 BLOCK N BROAD ST,-75.15627877,39.98629507,39.98629507,-75.15627877,0101000020E6100000001AA54BFFC952C00AF4893C49FE4340,0101000020110F0000CA495DAC43EA5FC1BBFA002BFF8D5241,24509081,202522000137.0,-75.156207,39.98661,39.98661,-75.156207
0101000020E6100000628DAB7800CA52C092EDB6EA3EFE4340,0101000020110F00008E9DAFAB45EA5FC18CB6A3BAF38D5241,16862055,202222031666.0,2200 BLOCK N BROAD ST,-75.15627877,39.98629507,39.98629507,-75.15627877,0101000020E6100000624F75A7FFC952C0559B28D74EFE4340,0101000020110F0000378D514844EA5FC1D1763B61058E5241,24234383,202522000138.0,-75.15622889,39.98678102,39.98678102,-75.15622889
0101000020E6100000628DAB7800CA52C092EDB6EA3EFE4340,0101000020110F00008E9DAFAB45EA5FC18CB6A3BAF38D5241,16862055,202222031666.0,2200 BLOCK N BROAD ST,-75.15627877,39.98629507,39.98629507,-75.15627877,0101000020E61000007A81E54AF5C952C0709650C952FE4340,0101000020110F000081EFACAE32EA5FC16396F5C0098E5241,24610517,202522002776.0,-75.15559647,39.98690144,39.98690144,-75.15559647
0101000020E6100000628DAB7800CA52C092EDB6EA3EFE4340,0101000020110F00008E9DAFAB45EA5FC18CB6A3BAF38D5241,16862055,202222031666.0,2200 BLOCK N BROAD ST,-75.15627877,39.98629507,39.98629507,-75.15627877,0101000020E610000000A96EAA05CA52C0FF62111E48FE4340,0101000020110F0000E1B96B7E4EEA5FC16FF275EDFD8D5241,24610518,202522002884.0,-75.15659581,39.98657585,39.98657585,-75.15659581
0101000020E6100000EF0802BF61CF52C07CE4FF238DF94340,0101000020110F0000AF42441C69F35FC126EB0FF7BF885241,16862061,202415026604.0,5800 BLOCK NORFOLK ST,-75.24034095,39.94961977,39.94961977,-75.24034095,0101000020E610000081E5EF7B67CF52C096A75AA888F94340,0101000020110F000055FF63DB72F35FC1CA51A0FFBA885241,24243289,202518000698.0,-75.24069117,39.94948296,39.94948296,-75.24069117
0101000020E6100000CF243D4EC9C752C0F50EB74343FF4340,0101000020110F00001971554882E65FC14F50B654148F5241,16862063,201524003698.0,2900 BLOCK D St,-75.12166172,39.99424025,39.99424025,-75.12166172,0101000020E6100000F62644C8D2C752C09A98ECA718FF4340,0101000020110F00004F752F6192E65FC1181E9118E58E5241,24577751,202524005089.0,-75.12224013,39.99293994,39.99293994,-75.12224013
0101000020E6100000E728F686B1CB52C0327856DA7BFF4340,0101000020110F000056A4714225ED5FC1895EA110538F5241,16862482,202022071063.0,2600 BLOCK N NAPA ST,-75.1827104,39.99596719,39.99596719,-75.1827104,0101000020E6100000EBC5B378AFCB52C0F2B205088FFF4340,0101000020110F00007E1C8AC421ED5FC161759D53688F5241,24077625,202422094179.0,-75.18258493,39.99655248,39.99655247,-75.18258493
0101000020E610000067770E86F6CC52C06F0C43DC83FA4340,0101000020110F000064987A4C4DEF5FC1ADC90250D1895241,16861181,202418031056.0,4000 BLOCK MARKET ST,-75.20254661,39.95714906,39.95714906,-75.20254661,0101000020E61000005A5139DCFDCC52C02D66BE6291FA4340,0101000020110F0000A935BCC259EF5FC166FE684CE0895241,24641716,202516002399.0,-75.2029944,39.95756182,39.95756182,-75.2029944
0101000020E610000067770E86F6CC52C06F0C43DC83FA4340,0101000020110F000064987A4C4DEF5FC1ADC90250D1895241,16861181,202418031056.0,4000 BLOCK MARKET ST,-75.20254661,39.95714906,39.95714906,-75.20254661,0101000020E61000005A5139DCFDCC52C02D66BE6291FA4340,0101000020110F0000A935BCC259EF5FC166FE684CE0895241,24612532,202516002249.0,-75.2029944,39.95756182,39.95756182,-75.2029944
0101000020E61000000E58499659CD52C021BC4DEA91F54340,0101000020110F000053A96191F5EF5FC196AB830E57845241,16861198,202312029746.0,3200 BLOCK S 61ST ST,-75.20859296,39.91851548,39.91851548,-75.20859296,0101000020E6100000A7E5CD02A9CD52C03FC44827F9F54340,0101000020110F0000C47F357A7CF05FC17124A661C9845241,24708442,202512005155.0,-75.21344061,39.92166606,39.92166606,-75.21344061
0101000020E610000029A1CB061FC552C045076EEE79014440,0101000020110F0000EF23E65CFBE15FC1FE0C7D9C88915241,16861199,202315060333.0,4600 BLOCK DITMAN ST,-75.08001871,40.01153355,40.01153355,-75.08001871,0101000020E610000049D665210FC552C0E2DEA1CD96014440,0101000020110F0000461C9E5CE0E15FC120D76CA0A8915241,24554968,202515001105.0,-75.07904849,40.01241465,40.01241465,-75.07904849
0101000020E6100000BAB9BE3095C952C04B3D0B42F9014440,0101000020110F0000BA0F72718FE95FC10915D2CD15925241,16861608,202425043777.0,4100 BLOCK N BROAD ST,-75.14973086,40.01541925,40.01541925,-75.14973086,0101000020E6100000DEA4B3DD8EC952C0CA6991E50B024440,0101000020110F0000716D56B384E95FC1760125792A925241,24705734,202525004140.0,-75.14934486,40.01598806,40.01598806,-75.14934485
0101000020E6100000E03B9C8609C952C0ECB20C2F90014440,0101000020110F000083277335A2E85FC172DE5449A1915241,16861613,202425082348.0,3900 BLOCK N DARIEN ST,-75.14120641,40.01221265,40.01221264,-75.14120641,0101000020E6100000CBA26E6F10C952C0FBB0FFB67E014440,0101000020110F0000D2C6F8F1ADE85FC1E6BF60EA8D915241,24449210,202525001231.0,-75.14162813,40.01167953,40.01167953,-75.14162813
0101000020E61000002865EF1820C952C040DCF6B931034440,0101000020110F00004D1B848CC8E85FC17CA6B85570935241,16861622,202435056320.0,4700 BLOCK N 11TH ST,-75.14258407,40.02495503,40.02495503,-75.14258407,0101000020E610000022586ECC1FC952C0DA15C0B50F034440,0101000020110F00004CED900AC8E85FC1B4EB9D9B4A935241,24082923,202435087560.0,-75.14256583,40.02391693,40.02391693,-75.14256583
0101000020E61000002865EF1820C952C040DCF6B931034440,0101000020110F00004D1B848CC8E85FC17CA6B85570935241,16861623,202435056320.0,4700 BLOCK N 11TH ST,-75.14258407,40.02495503,40.02495503,-75.14258407,0101000020E610000022586ECC1FC952C0DA15C0B50F034440,0101000020110F00004CED900AC8E85FC1B4EB9D9B4A935241,24082923,202435087560.0,-75.14256583,40.02391693,40.02391693,-75.14256583
0101000020E61000000184B46B67C952C035E35DC3C6034440,0101000020110F00006ECEDFB241E95FC1966D9FA215945241,16861626,202435083944.0,5000 BLOCK N BROAD ST,-75.1469373,40.02950327,40.02950327,-75.1469373,0101000020E6100000BCF427D85CC952C0D95E2C88D8034440,0101000020110F0000A767D4BB2FE95FC18DD6015829945241,24691177,202535003488.0,-75.14629176,40.03004554,40.03004553,-75.14629177
0101000020E61000000184B46B67C952C035E35DC3C6034440,0101000020110F00006ECEDFB241E95FC1966D9FA215945241,16861626,202435083944.0,5000 BLOCK N BROAD ST,-75.1469373,40.02950327,40.02950327,-75.1469373,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24181174,202535000761.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E61000000184B46B67C952C035E35DC3C6034440,0101000020110F00006ECEDFB241E95FC1966D9FA215945241,16861626,202435083944.0,5000 BLOCK N BROAD ST,-75.1469373,40.02950327,40.02950327,-75.1469373,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24515813,202535003867.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E61000000184B46B67C952C035E35DC3C6034440,0101000020110F00006ECEDFB241E95FC1966D9FA215945241,16861626,202435083944.0,5000 BLOCK N BROAD ST,-75.1469373,40.02950327,40.02950327,-75.1469373,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24640215,202535002671.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E61000007D62B6C73FCF52C0DA4B22143EF64340,0101000020110F000062A66E6A2FF35FC1D3B617B615855241,16862075,202012073462.0,6700 BLOCK YOCUM ST,-75.23826783,39.92376949,39.92376949,-75.23826783,0101000020E6100000B3610B493FCF52C0A591227448F64340,0101000020110F0000431F46932EF35FC119257B3321855241,24626952,202512002865.0,-75.23823763,39.92408611,39.92408611,-75.23823763
0101000020E6100000CBE789A510CF52C01CE8E3D25FFC4340,0101000020110F00000669D25ADFF25FC1943BEEBAE08B5241,16862076,202019057884.0,1200 BLOCK N ALDEN ST,-75.23539103,39.97167431,39.97167431,-75.23539103,0101000020E61000005B5669A408CF52C03F9E0A764BFC4340,0101000020110F00006A522CC2D1F25FC1A8ECF429CA8B5241,24699919,202519004688.0,-75.23490248,39.97105289,39.97105289,-75.23490248
0101000020E61000003CC7DBA568C952C0F611326FD9FA4340,0101000020110F000091CF7EC843E95FC18EFD1621308A5241,16862077,202306045403.0,400 BLOCK N 5TH ST,-75.1470122,39.95976057,39.95976057,-75.1470122,0101000020E610000005C58F3177C952C00F32A049A8FA4340,0101000020110F00008C6B947D5CE95FC156FD7BACF9895241,24444853,202509004804.0,-75.1479,39.95826073,39.95826073,-75.1479
0101000020E61000003CC7DBA568C952C0F611326FD9FA4340,0101000020110F000091CF7EC843E95FC18EFD1621308A5241,16862077,202306045403.0,400 BLOCK N 5TH ST,-75.1470122,39.95976057,39.95976057,-75.1470122,0101000020E6100000C268DAEE73C952C0F57FD447DCFA4340,0101000020110F00002655BEF356E95FC1E3747048338A5241,24634898,202509006476.0,-75.14770099,39.95984743,39.95984743,-75.14770099
0101000020E6100000A605F54E01C552C00DDB798FF1004440,0101000020110F00002E5538E2C8E15FC1144CF465F1905241,16862518,202015094217.0,2300 BLOCK ORTHODOX ST,-75.07820486,40.00737184,40.00737184,-75.07820486,0101000020E610000043F1193F03C552C0ACCBE7E4DE004440,0101000020110F0000218FF82CCCE15FC1F1387CB3DC905241,24504517,202515003855.0,-75.07832315,40.00680219,40.00680219,-75.07832315
0101000020E6100000A605F54E01C552C00DDB798FF1004440,0101000020110F00002E5538E2C8E15FC1144CF465F1905241,16862518,202015094217.0,2300 BLOCK ORTHODOX ST,-75.07820486,40.00737184,40.00737184,-75.07820486,0101000020E610000011830A58FCC452C02549E72ECF004440,0101000020110F000017F57073C0E15FC1509EEE47CB905241,24548383,202515003760.0,-75.07790185,40.00632273,40.00632273,-75.07790185
0101000020E6100000B23275B26FC852C088A2FE82F6FE4340,0101000020110F0000A64D4CEA9CE75FC1BF63B93EBF8E5241,16861201,202125069402.0,2700 BLOCK N HOWARD ST,-75.13181745,39.99189794,39.99189794,-75.13181745,0101000020E6100000916456EF70C852C00839EFFFE3FE4340,0101000020110F0000DAD08C049FE75FC1792B41B9AA8E5241,24247343,202525000919.0,-75.131893,39.991333,39.991333,-75.131893
0101000020E6100000362E905EDCC852C03763E2A04EFE4340,0101000020110F0000A2EC8B8155E85FC1F4291225058E5241,16861203,202126014502.0,2300 BLOCK N 3RD ST,-75.13845028,39.98677455,39.98677455,-75.13845028,0101000020E6100000DDC92B00DBC852C084EFC36250FE4340,0101000020110F00003AC85E2E53E85FC184FDBF17078E5241,24612294,202526003032.0,-75.13836674,39.98682818,39.98682818,-75.13836674
0101000020E6100000DB9FCDA21EC852C065B33C7298FE4340,0101000020110F00003448863913E75FC105B587F8568E5241,16861204,202126027313.0,1800 BLOCK E HAROLD ST,-75.12686987,39.98902729,39.98902729,-75.12686987,0101000020E6100000D43BE47F15C852C07EAC5C7F7DFE4340,0101000020110F0000B2CEA5B403E75FC140FE2319398E5241,24629500,202526002883.0,-75.12631223,39.98820488,39.98820488,-75.12631223
0101000020E6100000B223BCDA5DC952C0BE4482CAF4FD4340,0101000020110F00009F480D7331E95FC1A79C9D90A18D5241,16861207,202126032564.0,2100 BLOCK N FRANKLIN ST,-75.14635342,39.98403293,39.98403293,-75.14635342,0101000020E6100000BFE81B6662C952C00E96B912E4FD4340,0101000020110F000018ED282B39E95FC10DD0D1088F8D5241,24357147,202526001027.0,-75.14663079,39.98352274,39.98352274,-75.14663079
0101000020E610000059C48FB56FCA52C0CBF301FD15014440,0101000020110F0000AB3E8D9E02EB5FC1772C36CA19915241,16861208,202139010418.0,3500 BLOCK N 21ST ST,-75.16306819,40.00848353,40.00848353,-75.16306819,0101000020E61000002845E9DA70CA52C07E1A39030A014440,0101000020110F00002FE9D59004EB5FC16CCED0820C915241,24535488,202539000176.0,-75.16313813,40.00811806,40.00811806,-75.16313813
0101000020E610000059C48FB56FCA52C0CBF301FD15014440,0101000020110F0000AB3E8D9E02EB5FC1772C36CA19915241,16861208,202139010418.0,3500 BLOCK N 21ST ST,-75.16306819,40.00848353,40.00848353,-75.16306819,0101000020E61000000A400E106DCA52C07E6D1E0309014440,0101000020110F00001360BD1FFEEA5FC175F7D7660B915241,24688232,202539003050.0,-75.16290666,40.00808753,40.00808753,-75.16290666
0101000020E6100000159AFB16A3C752C05562A6067D034440,0101000020110F00004F2A7D5E41E65FC1F18CA0D9C3935241,16861209,202135031673.0,300 BLOCK E ALBANUS ST,-75.11932921,40.02725299,40.02725299,-75.11932921,0101000020E61000001812E62CA2C752C03DB53C077D034440,0101000020110F0000CC9EDFD03FE65FC1534747DAC3935241,24171554,202535000270.0,-75.1192734,40.02725306,40.02725306,-75.1192734
0101000020E6100000E4EE9CFB65C852C0FD5B97544C044440,0101000020110F00008C56246A8CE75FC1EEA996C9A9945241,16861210,202135044364.0,5400 BLOCK N 5TH ST,-75.13122454,40.03357942,40.03357942,-75.13122454,0101000020E61000004201C22468C852C08CE84B2D63044440,0101000020110F00004DCDB61590E75FC159192C21C3945241,24402901,202535002098.0,-75.13135642,40.03427664,40.03427664,-75.13135642
0101000020E6100000E4EE9CFB65C852C0FD5B97544C044440,0101000020110F00008C56246A8CE75FC1EEA996C9A9945241,16861211,202135044364.0,5400 BLOCK N 5TH ST,-75.13122454,40.03357942,40.03357942,-75.13122454,0101000020E61000004201C22468C852C08CE84B2D63044440,0101000020110F00004DCDB61590E75FC159192C21C3945241,24402901,202535002098.0,-75.13135642,40.03427664,40.03427664,-75.13135642
0101000020E610000058E6CEC8F7C952C0B6EB8C8CE1024440,0101000020110F00009B943BEA36EA5FC1AD4AA26917935241,16861218,202135063808.0,4500 BLOCK N GRATZ ST,-75.15574856,40.02250821,40.02250821,-75.15574856,0101000020E61000006290AADCFAC952C069AA690FE2024440,0101000020110F0000082B7D243CEA5FC1133FC4FA17935241,24545739,202535000188.0,-75.1559364,40.02252381,40.02252381,-75.1559364
0101000020E610000058E6CEC8F7C952C0B6EB8C8CE1024440,0101000020110F00009B943BEA36EA5FC1AD4AA26917935241,16861218,202135063808.0,4500 BLOCK N GRATZ ST,-75.15574856,40.02250821,40.02250821,-75.15574856,0101000020E61000006290AADCFAC952C069AA690FE2024440,0101000020110F0000082B7D243CEA5FC1133FC4FA17935241,24362405,202535000169.0,-75.1559364,40.02252381,40.02252381,-75.1559364
0101000020E610000058E6CEC8F7C952C0B6EB8C8CE1024440,0101000020110F00009B943BEA36EA5FC1AD4AA26917935241,16861218,202135063808.0,4500 BLOCK N GRATZ ST,-75.15574856,40.02250821,40.02250821,-75.15574856,0101000020E61000006290AADCFAC952C069AA690FE2024440,0101000020110F0000082B7D243CEA5FC1133FC4FA17935241,24331522,202535000967.0,-75.1559364,40.02252381,40.02252381,-75.1559364
0101000020E610000058E6CEC8F7C952C0B6EB8C8CE1024440,0101000020110F00009B943BEA36EA5FC1AD4AA26917935241,16861218,202135063808.0,4500 BLOCK N GRATZ ST,-75.15574856,40.02250821,40.02250821,-75.15574856,0101000020E61000009FD7AFA6F8C952C04CE22850F6024440,0101000020110F000075B21D6338EA5FC1F300EE702E935241,24700054,202535005089.0,-75.15580146,40.02314188,40.02314188,-75.15580146
0101000020E61000007CE339952BCA52C0F8778DC8BD014440,0101000020110F0000BD0F63E68EEA5FC127C0FDD9D3915241,16861226,202139029561.0,3900 BLOCK PRISCILLA ST,-75.15891009,40.01360423,40.01360423,-75.15891009,0101000020E610000052EF0CC731CA52C0497E8A04CF014440,0101000020110F00005CBC116C99EA5FC1690D7BF6E6915241,24212909,202539000552.0,-75.15928818,40.01413018,40.01413018,-75.15928818
0101000020E6100000B0221FCB6DCE52C0680035D67AF74340,0101000020110F0000D30974BBCAF15FC102786D8774865241,16861636,202512003688.0,2100 BLOCK S 58TH ST,-75.22545126,39.93343618,39.93343618,-75.22545126,0101000020E61000006D95580070CE52C04692E6B077F74340,0101000020110F0000FE368B7BCEF15FC163C2770B71865241,24715570,202512003688.0,-75.22558602,39.93334018,39.93334018,-75.22558602
0101000020E6100000B0221FCB6DCE52C0680035D67AF74340,0101000020110F0000D30974BBCAF15FC102786D8774865241,16861636,202512003688.0,2100 BLOCK S 58TH ST,-75.22545126,39.93343618,39.93343618,-75.22545126,0101000020E61000003C239DC36DCE52C08C4898927AF74340,0101000020110F0000E354B3AECAF15FC161448A3C74865241,24105753,202512000253.0,-75.22544947,39.93342812,39.93342812,-75.22544947
0101000020E6100000B0221FCB6DCE52C0680035D67AF74340,0101000020110F0000D30974BBCAF15FC102786D8774865241,16861636,202512003688.0,2100 BLOCK S 58TH ST,-75.22545126,39.93343618,39.93343618,-75.22545126,0101000020E61000003C239DC36DCE52C08C4898927AF74340,0101000020110F0000E354B3AECAF15FC161448A3C74865241,24698852,202512003923.0,-75.22544947,39.93342812,39.93342812,-75.22544947
0101000020E610000095536DFD15C552C0222BA66FA5034440,0101000020110F0000D4F66803ECE15FC13C6EA2ABF0935241,16861642,202515001303.0,5400 BLOCK OAKLAND ST,-75.07946716,40.02848621,40.02848621,-75.07946716,0101000020E6100000070421F615C552C09A06C92BA5034440,0101000020110F0000497303F7EBE15FC1F2155D60F0935241,24504632,202515001303.0,-75.07946542,40.02847812,40.02847812,-75.07946542
0101000020E6100000207795DE0CCA52C07EDB1B957E014440,0101000020110F000002D9E5BA5AEA5FC12B5BCCC48D915241,16861646,202539002672.0,1700 BLOCK W BUTLER ST,-75.15703549,40.01167549,40.01167549,-75.15703549,0101000020E6100000358883420CCA52C0DBBAA31883014440,0101000020110F00004F12CCB159EA5FC103C222C692915241,24597477,202539002672.0,-75.15699828,40.01181324,40.01181324,-75.15699828
0101000020E610000067024D9D6ACF52C0FDADF070B3FC4340,0101000020110F0000D368962C78F35FC1EA220E663D8C5241,16861653,202319034582.0,6000 BLOCK MEDIA ST,-75.24088223,39.97422611,39.97422611,-75.24088223,0101000020E6100000A6C695C463CF52C02371A842B0FC4340,0101000020110F00006A676C8B6CF35FC143A19DDF398C5241,24524885,202519002939.0,-75.24046435,39.97412904,39.97412904,-75.24046435
0101000020E610000067024D9D6ACF52C0FDADF070B3FC4340,0101000020110F0000D368962C78F35FC1EA220E663D8C5241,16861653,202319034582.0,6000 BLOCK MEDIA ST,-75.24088223,39.97422611,39.97422611,-75.24088223,0101000020E61000006F41BE9D67CF52C0CD60A5E5B4FC4340,0101000020110F0000154CD01473F35FC10AB01C033F8C5241,24464287,202519001954.0,-75.24069923,39.97427054,39.97427054,-75.24069923
0101000020E610000057625C7962CE52C0884F532E01FB4340,0101000020110F0000F9A65081B7F15FC10F498A2B5C8A5241,16861655,202319074554.0,0 BLOCK N 52ND ST,-75.22476038,39.96097354,39.96097354,-75.22476038,0101000020E610000092DF68E85BCE52C04E78CFA2F3FA4340,0101000020110F0000C4DD0C5AACF15FC119605F294D8A5241,24697461,202516003310.0,-75.22435961,39.96056018,39.96056018,-75.22435961
0101000020E610000057625C7962CE52C0884F532E01FB4340,0101000020110F0000F9A65081B7F15FC10F498A2B5C8A5241,16861655,202319074554.0,0 BLOCK N 52ND ST,-75.22476038,39.96097354,39.96097354,-75.22476038,0101000020E61000008B4C02CC63CE52C098597CF1E2FA4340,0101000020110F000091FD8AC0B9F15FC1F5C25CAA3A8A5241,24522079,202519001991.0,-75.22484112,39.96005076,39.96005076,-75.22484112
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24416329,202525002340.0,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E610000078E7D4BE8EC852C0CD1BABBD9D024440,0101000020110F0000822F69A7D1E75FC1B0801536CC925241,24688534,202525003029.0,-75.13371249,40.02043887,40.02043887,-75.13371249
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24292784,202525001684.0,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24544210,202525001555.0,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24544213,202525003067.0,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24544214,202525003081.0,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24666035,202525004148.0,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24692653,202525004296.0,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E61000008084FE9597C852C08B6D10B586024440,0101000020110F00006BC69EABE0E75FC1BE2EB2AAB2925241,16862534,202225008677.0,4500 BLOCK N 5TH ST,-75.13425207,40.01973594,40.01973594,-75.13425207,0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24635112,202525003598.0,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E6100000CF31207BFDC852C05DA172C06C014440,0101000020110F0000EC4FD7BF8DE85FC1280B31FF79915241,16862546,202425034656.0,3900 BLOCK N FRANKLIN ST,-75.14047125,40.01113134,40.01113134,-75.14047125,0101000020E610000073867F64FCC852C0187A06058C014440,0101000020110F0000BA6390E68BE85FC197033DAB9C915241,24494725,202525000841.0,-75.14040482,40.01208556,40.01208556,-75.14040482
